# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0043170	BP	p	macromolecule metabolic process	58/585	485/2562	2.7621146808934863e-11	3	58	2.6474869216364066e-08	WP_087493516.1, WP_087493595.1, WP_087493741.1, WP_087493810.1, WP_087493866.1, WP_087493899.1, WP_087494066.1, WP_087494095.1, WP_087494203.1, WP_087494209.1, WP_087494257.1, WP_087494258.1, WP_087494288.1, WP_087494315.1, WP_087494510.1, WP_087494512.1, WP_087494560.1, WP_087494608.1, WP_087494702.1, WP_087494754.1, WP_087494848.1, WP_087495282.1, WP_087495601.1, WP_087495615.1, WP_087495697.1, WP_087495699.1, WP_087495737.1, WP_087495791.1, WP_087495803.1, WP_087496014.1, WP_087496169.1, WP_087496177.1, WP_087496187.1, WP_087496260.1, WP_087496278.1, WP_087496346.1, WP_087496760.1, WP_087496825.1, WP_087496859.1, WP_087496912.1, WP_087496979.1, WP_087497026.1, WP_087497068.1, WP_087497084.1, WP_087497161.1, WP_087497180.1, WP_087497192.1, WP_087497225.1, WP_157672992.1, WP_157673027.1, WP_157673179.1, WP_157673235.1, WP_198301902.1, WP_232459855.1, WP_232459900.1, WP_232459973.1, WP_232459976.1, WP_232460035.1
GO:0008152	BP	p	metabolic process	192/585	1140/2562	7.55960126056777e-11	2	192	4.8305852055028046e-08	WP_087493516.1, WP_087493518.1, WP_087493524.1, WP_087493546.1, WP_087493578.1, WP_087493580.1, WP_087493583.1, WP_087493584.1, WP_087493595.1, WP_087493628.1, WP_087493659.1, WP_087493660.1, WP_087493670.1, WP_087493674.1, WP_087493676.1, WP_087493677.1, WP_087493712.1, WP_087493719.1, WP_087493741.1, WP_087493756.1, WP_087493810.1, WP_087493866.1, WP_087493898.1, WP_087493899.1, WP_087493998.1, WP_087494066.1, WP_087494095.1, WP_087494122.1, WP_087494123.1, WP_087494128.1, WP_087494129.1, WP_087494146.1, WP_087494147.1, WP_087494168.1, WP_087494203.1, WP_087494209.1, WP_087494257.1, WP_087494258.1, WP_087494287.1, WP_087494288.1, WP_087494309.1, WP_087494315.1, WP_087494332.1, WP_087494418.1, WP_087494419.1, WP_087494423.1, WP_087494430.1, WP_087494434.1, WP_087494442.1, WP_087494488.1, WP_087494492.1, WP_087494510.1, WP_087494512.1, WP_087494518.1, WP_087494548.1, WP_087494560.1, WP_087494608.1, WP_087494618.1, WP_087494634.1, WP_087494645.1, WP_087494687.1, WP_087494692.1, WP_087494696.1, WP_087494702.1, WP_087494710.1, WP_087494725.1, WP_087494748.1, WP_087494754.1, WP_087494776.1, WP_087494781.1, WP_087494782.1, WP_087494783.1, WP_087494792.1, WP_087494794.1, WP_087494823.1, WP_087494836.1, WP_087494848.1, WP_087494883.1, WP_087494978.1, WP_087495057.1, WP_087495095.1, WP_087495131.1, WP_087495136.1, WP_087495157.1, WP_087495212.1, WP_087495282.1, WP_087495379.1, WP_087495388.1, WP_087495499.1, WP_087495538.1, WP_087495548.1, WP_087495576.1, WP_087495588.1, WP_087495591.1, WP_087495601.1, WP_087495615.1, WP_087495643.1, WP_087495697.1, WP_087495699.1, WP_087495737.1, WP_087495746.1, WP_087495779.1, WP_087495791.1, WP_087495803.1, WP_087495845.1, WP_087495859.1, WP_087495870.1, WP_087496014.1, WP_087496035.1, WP_087496054.1, WP_087496063.1, WP_087496101.1, WP_087496146.1, WP_087496157.1, WP_087496169.1, WP_087496177.1, WP_087496182.1, WP_087496187.1, WP_087496192.1, WP_087496234.1, WP_087496236.1, WP_087496237.1, WP_087496241.1, WP_087496245.1, WP_087496255.1, WP_087496260.1, WP_087496278.1, WP_087496346.1, WP_087496374.1, WP_087496427.1, WP_087496429.1, WP_087496430.1, WP_087496433.1, WP_087496448.1, WP_087496473.1, WP_087496604.1, WP_087496622.1, WP_087496649.1, WP_087496653.1, WP_087496659.1, WP_087496660.1, WP_087496664.1, WP_087496665.1, WP_087496703.1, WP_087496705.1, WP_087496713.1, WP_087496760.1, WP_087496825.1, WP_087496859.1, WP_087496869.1, WP_087496912.1, WP_087496979.1, WP_087496999.1, WP_087497026.1, WP_087497065.1, WP_087497068.1, WP_087497084.1, WP_087497161.1, WP_087497172.1, WP_087497176.1, WP_087497180.1, WP_087497192.1, WP_087497208.1, WP_087497225.1, WP_087497309.1, WP_087497343.1, WP_087497350.1, WP_087497364.1, WP_087497370.1, WP_157672992.1, WP_157673027.1, WP_157673039.1, WP_157673065.1, WP_157673179.1, WP_157673235.1, WP_198301836.1, WP_198301895.1, WP_198301896.1, WP_198301902.1, WP_232459837.1, WP_232459853.1, WP_232459855.1, WP_232459866.1, WP_232459900.1, WP_232459944.1, WP_232459955.1, WP_232459958.1, WP_232459973.1, WP_232459974.1, WP_232459976.1, WP_232460035.1, WP_232460037.1
GO:0006139	BP	p	nucleobase-containing compound metabolic process	49/585	419/2562	4.758062623483529e-10	4	49	2.2803015123044813e-07	WP_087493518.1, WP_087493584.1, WP_087493628.1, WP_087493676.1, WP_087493810.1, WP_087493866.1, WP_087493998.1, WP_087494095.1, WP_087494203.1, WP_087494209.1, WP_087494257.1, WP_087494258.1, WP_087494288.1, WP_087494418.1, WP_087494419.1, WP_087494510.1, WP_087494560.1, WP_087494608.1, WP_087494702.1, WP_087494725.1, WP_087494848.1, WP_087495057.1, WP_087495282.1, WP_087495591.1, WP_087495601.1, WP_087495615.1, WP_087495737.1, WP_087495803.1, WP_087496014.1, WP_087496157.1, WP_087496177.1, WP_087496187.1, WP_087496278.1, WP_087496346.1, WP_087496430.1, WP_087496760.1, WP_087496825.1, WP_087496859.1, WP_087496912.1, WP_087496979.1, WP_087497026.1, WP_087497084.1, WP_087497161.1, WP_087497180.1, WP_087497350.1, WP_157672992.1, WP_157673235.1, WP_232459855.1, WP_232459866.1
GO:1901135	BP	p	carbohydrate derivative metabolic process	11/585	177/2562	1.3454634722201134e-09	3	11	5.158506952491915e-07	WP_087494315.1, WP_087494687.1, WP_087494754.1, WP_087495699.1, WP_087496063.1, WP_087497065.1, WP_087497161.1, WP_087497225.1, WP_087497350.1, WP_157673179.1, WP_232460035.1
GO:0044238	BP	p	primary metabolic process	148/585	897/2562	1.282558104897092e-08	3	148	4.097773145146208e-06	WP_087493516.1, WP_087493518.1, WP_087493524.1, WP_087493546.1, WP_087493578.1, WP_087493580.1, WP_087493583.1, WP_087493584.1, WP_087493595.1, WP_087493628.1, WP_087493659.1, WP_087493660.1, WP_087493674.1, WP_087493676.1, WP_087493712.1, WP_087493719.1, WP_087493741.1, WP_087493756.1, WP_087493810.1, WP_087493866.1, WP_087493898.1, WP_087493899.1, WP_087493998.1, WP_087494066.1, WP_087494095.1, WP_087494122.1, WP_087494123.1, WP_087494128.1, WP_087494129.1, WP_087494146.1, WP_087494147.1, WP_087494203.1, WP_087494209.1, WP_087494257.1, WP_087494258.1, WP_087494288.1, WP_087494309.1, WP_087494315.1, WP_087494332.1, WP_087494418.1, WP_087494419.1, WP_087494430.1, WP_087494434.1, WP_087494488.1, WP_087494492.1, WP_087494510.1, WP_087494512.1, WP_087494518.1, WP_087494560.1, WP_087494608.1, WP_087494645.1, WP_087494687.1, WP_087494702.1, WP_087494725.1, WP_087494776.1, WP_087494781.1, WP_087494792.1, WP_087494836.1, WP_087494848.1, WP_087494883.1, WP_087494978.1, WP_087495057.1, WP_087495095.1, WP_087495157.1, WP_087495282.1, WP_087495379.1, WP_087495388.1, WP_087495548.1, WP_087495576.1, WP_087495588.1, WP_087495591.1, WP_087495601.1, WP_087495615.1, WP_087495697.1, WP_087495737.1, WP_087495746.1, WP_087495791.1, WP_087495803.1, WP_087495859.1, WP_087495870.1, WP_087496014.1, WP_087496054.1, WP_087496157.1, WP_087496169.1, WP_087496177.1, WP_087496182.1, WP_087496187.1, WP_087496192.1, WP_087496234.1, WP_087496236.1, WP_087496237.1, WP_087496241.1, WP_087496245.1, WP_087496255.1, WP_087496260.1, WP_087496278.1, WP_087496346.1, WP_087496374.1, WP_087496427.1, WP_087496430.1, WP_087496433.1, WP_087496448.1, WP_087496473.1, WP_087496604.1, WP_087496649.1, WP_087496653.1, WP_087496703.1, WP_087496705.1, WP_087496713.1, WP_087496760.1, WP_087496825.1, WP_087496859.1, WP_087496869.1, WP_087496912.1, WP_087496979.1, WP_087496999.1, WP_087497026.1, WP_087497065.1, WP_087497068.1, WP_087497084.1, WP_087497161.1, WP_087497172.1, WP_087497176.1, WP_087497180.1, WP_087497192.1, WP_087497225.1, WP_087497343.1, WP_087497350.1, WP_157672992.1, WP_157673027.1, WP_157673039.1, WP_157673065.1, WP_157673179.1, WP_157673235.1, WP_198301895.1, WP_198301902.1, WP_232459837.1, WP_232459853.1, WP_232459855.1, WP_232459866.1, WP_232459900.1, WP_232459944.1, WP_232459955.1, WP_232459958.1, WP_232459973.1, WP_232459976.1, WP_232460035.1, WP_232460037.1
GO:1901137	BP	p	carbohydrate derivative biosynthetic process	7/585	126/2562	1.6202315762118208e-07	4	7	4.437119902282943e-05	WP_087494315.1, WP_087494687.1, WP_087495699.1, WP_087497065.1, WP_087497225.1, WP_157673179.1, WP_232460035.1
GO:0009058	BP	p	biosynthetic process	73/585	501/2562	4.1185048835429953e-07	3	73	9.783859947533845e-05	WP_087493518.1, WP_087493524.1, WP_087493578.1, WP_087493628.1, WP_087493719.1, WP_087493741.1, WP_087493810.1, WP_087494123.1, WP_087494128.1, WP_087494129.1, WP_087494146.1, WP_087494287.1, WP_087494288.1, WP_087494309.1, WP_087494315.1, WP_087494418.1, WP_087494488.1, WP_087494510.1, WP_087494618.1, WP_087494634.1, WP_087494645.1, WP_087494687.1, WP_087494710.1, WP_087494725.1, WP_087494776.1, WP_087494792.1, WP_087494794.1, WP_087494978.1, WP_087495095.1, WP_087495136.1, WP_087495388.1, WP_087495499.1, WP_087495548.1, WP_087495576.1, WP_087495601.1, WP_087495699.1, WP_087495737.1, WP_087495779.1, WP_087495870.1, WP_087496374.1, WP_087496427.1, WP_087496433.1, WP_087496473.1, WP_087496604.1, WP_087496622.1, WP_087496660.1, WP_087496664.1, WP_087496665.1, WP_087496705.1, WP_087496825.1, WP_087496859.1, WP_087496869.1, WP_087497065.1, WP_087497161.1, WP_087497172.1, WP_087497176.1, WP_087497180.1, WP_087497225.1, WP_087497309.1, WP_087497343.1, WP_087497350.1, WP_087497364.1, WP_157673039.1, WP_157673065.1, WP_157673179.1, WP_157673235.1, WP_198301836.1, WP_198301895.1, WP_232459837.1, WP_232459855.1, WP_232459974.1, WP_232459976.1, WP_232460035.1
GO:0071840	BP	p	cellular component organization or biogenesis	19/585	202/2562	4.59336147771542e-07	2	19	9.783859947533845e-05	WP_087493591.1, WP_087493592.1, WP_087493595.1, WP_087494203.1, WP_087494657.1, WP_087494754.1, WP_087495282.1, WP_087495552.1, WP_087495699.1, WP_087495774.1, WP_087495866.1, WP_087496176.1, WP_087496187.1, WP_087497062.1, WP_087497084.1, WP_087497168.1, WP_157673027.1, WP_157673091.1, WP_232460035.1
GO:0008150	BP	p	biological_process	362/585	1801/2562	7.111740208875417e-07	0	362	0.00013633205980414175	WP_087493496.1, WP_087493516.1, WP_087493518.1, WP_087493524.1, WP_087493546.1, WP_087493578.1, WP_087493580.1, WP_087493583.1, WP_087493584.1, WP_087493591.1, WP_087493592.1, WP_087493595.1, WP_087493628.1, WP_087493640.1, WP_087493659.1, WP_087493660.1, WP_087493662.1, WP_087493670.1, WP_087493674.1, WP_087493676.1, WP_087493677.1, WP_087493704.1, WP_087493708.1, WP_087493712.1, WP_087493715.1, WP_087493719.1, WP_087493741.1, WP_087493745.1, WP_087493746.1, WP_087493752.1, WP_087493756.1, WP_087493800.1, WP_087493810.1, WP_087493866.1, WP_087493886.1, WP_087493898.1, WP_087493899.1, WP_087493939.1, WP_087493955.1, WP_087493998.1, WP_087494058.1, WP_087494059.1, WP_087494066.1, WP_087494095.1, WP_087494122.1, WP_087494123.1, WP_087494128.1, WP_087494129.1, WP_087494145.1, WP_087494146.1, WP_087494147.1, WP_087494168.1, WP_087494172.1, WP_087494195.1, WP_087494197.1, WP_087494198.1, WP_087494199.1, WP_087494203.1, WP_087494209.1, WP_087494257.1, WP_087494258.1, WP_087494279.1, WP_087494284.1, WP_087494287.1, WP_087494288.1, WP_087494294.1, WP_087494309.1, WP_087494314.1, WP_087494315.1, WP_087494324.1, WP_087494329.1, WP_087494332.1, WP_087494333.1, WP_087494354.1, WP_087494355.1, WP_087494356.1, WP_087494358.1, WP_087494365.1, WP_087494417.1, WP_087494418.1, WP_087494419.1, WP_087494423.1, WP_087494430.1, WP_087494434.1, WP_087494442.1, WP_087494488.1, WP_087494492.1, WP_087494500.1, WP_087494507.1, WP_087494510.1, WP_087494512.1, WP_087494518.1, WP_087494547.1, WP_087494548.1, WP_087494553.1, WP_087494560.1, WP_087494608.1, WP_087494618.1, WP_087494619.1, WP_087494627.1, WP_087494634.1, WP_087494645.1, WP_087494647.1, WP_087494648.1, WP_087494657.1, WP_087494687.1, WP_087494689.1, WP_087494692.1, WP_087494696.1, WP_087494697.1, WP_087494698.1, WP_087494699.1, WP_087494702.1, WP_087494710.1, WP_087494725.1, WP_087494728.1, WP_087494736.1, WP_087494738.1, WP_087494739.1, WP_087494742.1, WP_087494744.1, WP_087494746.1, WP_087494748.1, WP_087494750.1, WP_087494751.1, WP_087494753.1, WP_087494754.1, WP_087494776.1, WP_087494778.1, WP_087494781.1, WP_087494782.1, WP_087494783.1, WP_087494785.1, WP_087494792.1, WP_087494793.1, WP_087494794.1, WP_087494799.1, WP_087494800.1, WP_087494803.1, WP_087494816.1, WP_087494823.1, WP_087494836.1, WP_087494848.1, WP_087494857.1, WP_087494883.1, WP_087494978.1, WP_087495013.1, WP_087495015.1, WP_087495042.1, WP_087495044.1, WP_087495046.1, WP_087495057.1, WP_087495087.1, WP_087495095.1, WP_087495131.1, WP_087495136.1, WP_087495140.1, WP_087495141.1, WP_087495142.1, WP_087495143.1, WP_087495144.1, WP_087495157.1, WP_087495212.1, WP_087495213.1, WP_087495216.1, WP_087495259.1, WP_087495266.1, WP_087495267.1, WP_087495282.1, WP_087495325.1, WP_087495326.1, WP_087495336.1, WP_087495379.1, WP_087495388.1, WP_087495399.1, WP_087495499.1, WP_087495538.1, WP_087495548.1, WP_087495552.1, WP_087495576.1, WP_087495588.1, WP_087495591.1, WP_087495601.1, WP_087495612.1, WP_087495615.1, WP_087495624.1, WP_087495643.1, WP_087495648.1, WP_087495670.1, WP_087495678.1, WP_087495693.1, WP_087495697.1, WP_087495699.1, WP_087495737.1, WP_087495746.1, WP_087495747.1, WP_087495774.1, WP_087495776.1, WP_087495779.1, WP_087495791.1, WP_087495802.1, WP_087495803.1, WP_087495845.1, WP_087495859.1, WP_087495866.1, WP_087495868.1, WP_087495870.1, WP_087495885.1, WP_087495886.1, WP_087495936.1, WP_087495950.1, WP_087496014.1, WP_087496035.1, WP_087496038.1, WP_087496039.1, WP_087496043.1, WP_087496052.1, WP_087496054.1, WP_087496063.1, WP_087496080.1, WP_087496101.1, WP_087496123.1, WP_087496137.1, WP_087496146.1, WP_087496157.1, WP_087496169.1, WP_087496176.1, WP_087496177.1, WP_087496182.1, WP_087496187.1, WP_087496189.1, WP_087496192.1, WP_087496194.1, WP_087496195.1, WP_087496197.1, WP_087496234.1, WP_087496236.1, WP_087496237.1, WP_087496241.1, WP_087496244.1, WP_087496245.1, WP_087496246.1, WP_087496248.1, WP_087496249.1, WP_087496255.1, WP_087496258.1, WP_087496260.1, WP_087496266.1, WP_087496278.1, WP_087496346.1, WP_087496374.1, WP_087496378.1, WP_087496402.1, WP_087496409.1, WP_087496427.1, WP_087496429.1, WP_087496430.1, WP_087496433.1, WP_087496448.1, WP_087496458.1, WP_087496473.1, WP_087496589.1, WP_087496604.1, WP_087496622.1, WP_087496632.1, WP_087496639.1, WP_087496649.1, WP_087496653.1, WP_087496658.1, WP_087496659.1, WP_087496660.1, WP_087496664.1, WP_087496665.1, WP_087496666.1, WP_087496667.1, WP_087496676.1, WP_087496703.1, WP_087496705.1, WP_087496711.1, WP_087496713.1, WP_087496760.1, WP_087496824.1, WP_087496825.1, WP_087496859.1, WP_087496861.1, WP_087496869.1, WP_087496893.1, WP_087496912.1, WP_087496941.1, WP_087496979.1, WP_087496999.1, WP_087497026.1, WP_087497060.1, WP_087497061.1, WP_087497062.1, WP_087497065.1, WP_087497068.1, WP_087497080.1, WP_087497084.1, WP_087497094.1, WP_087497129.1, WP_087497131.1, WP_087497161.1, WP_087497168.1, WP_087497172.1, WP_087497176.1, WP_087497180.1, WP_087497192.1, WP_087497204.1, WP_087497208.1, WP_087497225.1, WP_087497309.1, WP_087497320.1, WP_087497330.1, WP_087497343.1, WP_087497350.1, WP_087497364.1, WP_087497370.1, WP_087497406.1, WP_157672992.1, WP_157673027.1, WP_157673039.1, WP_157673065.1, WP_157673073.1, WP_157673074.1, WP_157673091.1, WP_157673170.1, WP_157673179.1, WP_157673188.1, WP_157673235.1, WP_198301826.1, WP_198301836.1, WP_198301841.1, WP_198301861.1, WP_198301873.1, WP_198301887.1, WP_198301895.1, WP_198301896.1, WP_198301902.1, WP_198301908.1, WP_198301925.1, WP_232459837.1, WP_232459841.1, WP_232459843.1, WP_232459853.1, WP_232459855.1, WP_232459866.1, WP_232459888.1, WP_232459900.1, WP_232459943.1, WP_232459944.1, WP_232459946.1, WP_232459955.1, WP_232459958.1, WP_232459973.1, WP_232459974.1, WP_232459976.1, WP_232459980.1, WP_232459985.1, WP_232460000.1, WP_232460035.1, WP_232460037.1
GO:0009117	BP	p	nucleotide metabolic process	4/585	93/2562	9.705787313178865e-07	7	4	0.00016914540253967167	WP_087493628.1, WP_087494418.1, WP_087495057.1, WP_087497350.1
GO:0016043	BP	p	cellular component organization	14/585	161/2562	2.3368711585216776e-06	3	14	0.000373315167573838	WP_087493591.1, WP_087493592.1, WP_087493595.1, WP_087494657.1, WP_087495552.1, WP_087495699.1, WP_087495774.1, WP_087495866.1, WP_087496176.1, WP_087497062.1, WP_087497084.1, WP_087497168.1, WP_157673027.1, WP_157673091.1
GO:0090304	BP	p	nucleic acid metabolic process	35/585	281/2562	5.315736406779051e-06	5	35	0.0007838666685996493	WP_087493810.1, WP_087493866.1, WP_087494095.1, WP_087494203.1, WP_087494209.1, WP_087494257.1, WP_087494258.1, WP_087494288.1, WP_087494510.1, WP_087494560.1, WP_087494608.1, WP_087494702.1, WP_087494848.1, WP_087495282.1, WP_087495601.1, WP_087495615.1, WP_087495737.1, WP_087495803.1, WP_087496014.1, WP_087496177.1, WP_087496187.1, WP_087496278.1, WP_087496346.1, WP_087496760.1, WP_087496825.1, WP_087496859.1, WP_087496912.1, WP_087496979.1, WP_087497026.1, WP_087497084.1, WP_087497161.1, WP_087497180.1, WP_157672992.1, WP_157673235.1, WP_232459855.1
GO:1901293	BP	p	nucleoside phosphate biosynthetic process	4/585	82/2562	1.2143838346551443e-05	7	4	0.001662838436452794	WP_087493518.1, WP_087493628.1, WP_087494418.1, WP_087497161.1
GO:0009259	BP	p	ribonucleotide metabolic process	1/585	56/2562	1.3819267980930453e-05	8	1	0.0017661024479629119	WP_087497350.1
GO:0006753	BP	p	nucleoside phosphate metabolic process	11/585	127/2562	3.002291509062116e-05	6	11	0.0035971205142950476	WP_087493518.1, WP_087493584.1, WP_087493628.1, WP_087493676.1, WP_087494418.1, WP_087494419.1, WP_087494725.1, WP_087495057.1, WP_087496157.1, WP_087497161.1, WP_087497350.1
GO:0009260	BP	p	ribonucleotide biosynthetic process	0/585	41/2562	3.719103783826825e-05	9	0	0.004041152406072058	
GO:0090407	BP	p	organophosphate biosynthetic process	13/585	138/2562	3.974303803975825e-05	5	13	0.004041152406072058	WP_087493518.1, WP_087493628.1, WP_087494418.1, WP_087494687.1, WP_087496374.1, WP_087496604.1, WP_087496660.1, WP_087496664.1, WP_087496665.1, WP_087497065.1, WP_087497161.1, WP_087497225.1, WP_232459974.1
GO:0019637	BP	p	organophosphate metabolic process	21/585	186/2562	4.005315373780339e-05	4	21	0.004041152406072058	WP_087493518.1, WP_087493584.1, WP_087493628.1, WP_087493676.1, WP_087494418.1, WP_087494419.1, WP_087494687.1, WP_087494725.1, WP_087495057.1, WP_087496063.1, WP_087496157.1, WP_087496374.1, WP_087496604.1, WP_087496660.1, WP_087496664.1, WP_087496665.1, WP_087497065.1, WP_087497161.1, WP_087497225.1, WP_087497350.1, WP_232459974.1
GO:0006796	BP	p	phosphate-containing compound metabolic process	22/585	192/2562	4.957808719998785e-05	4	22	0.004752059658118835	WP_087493518.1, WP_087493584.1, WP_087493628.1, WP_087493676.1, WP_087494418.1, WP_087494419.1, WP_087494687.1, WP_087494725.1, WP_087495057.1, WP_087496063.1, WP_087496157.1, WP_087496374.1, WP_087496448.1, WP_087496604.1, WP_087496660.1, WP_087496664.1, WP_087496665.1, WP_087497065.1, WP_087497161.1, WP_087497225.1, WP_087497350.1, WP_232459974.1
GO:0009165	BP	p	nucleotide biosynthetic process	2/585	59/2562	5.559268102211257e-05	8	2	0.004844144069063173	WP_087493628.1, WP_087494418.1
GO:0019693	BP	p	ribose phosphate metabolic process	2/585	59/2562	5.559268102211257e-05	5	2	0.004844144069063173	WP_087494687.1, WP_087497350.1
GO:0034654	BP	p	nucleobase-containing compound biosynthetic process	14/585	140/2562	7.433871598000458e-05	5	14	0.006195970371029077	WP_087493518.1, WP_087493628.1, WP_087493810.1, WP_087494288.1, WP_087494418.1, WP_087494510.1, WP_087495601.1, WP_087495737.1, WP_087496825.1, WP_087496859.1, WP_087497161.1, WP_087497180.1, WP_157673235.1, WP_232459855.1
GO:0055086	BP	p	nucleobase-containing small molecule metabolic process	15/585	145/2562	9.564529318798287e-05	5	15	0.0076396677933901315	WP_087493518.1, WP_087493584.1, WP_087493628.1, WP_087493676.1, WP_087493998.1, WP_087494418.1, WP_087494419.1, WP_087494725.1, WP_087495057.1, WP_087495591.1, WP_087496157.1, WP_087496430.1, WP_087497161.1, WP_087497350.1, WP_232459866.1
GO:0006163	BP	p	purine nucleotide metabolic process	3/585	64/2562	0.00011613335918097262	8	3	0.00890510598199698	WP_087493628.1, WP_087494418.1, WP_087497350.1
GO:0033554	BP	p	cellular response to stress	8/585	99/2562	0.00012823657140994776	3	8	0.009454981053571917	WP_087493704.1, WP_087494608.1, WP_087494702.1, WP_087494739.1, WP_087496979.1, WP_087497080.1, WP_087497084.1, WP_232459855.1
GO:0006793	BP	p	phosphorus metabolic process	25/585	201/2562	0.0001515892796497806	3	25	0.010762838855134422	WP_087493518.1, WP_087493584.1, WP_087493628.1, WP_087493676.1, WP_087494168.1, WP_087494418.1, WP_087494419.1, WP_087494687.1, WP_087494692.1, WP_087494696.1, WP_087494725.1, WP_087495057.1, WP_087496063.1, WP_087496157.1, WP_087496374.1, WP_087496448.1, WP_087496604.1, WP_087496660.1, WP_087496664.1, WP_087496665.1, WP_087497065.1, WP_087497161.1, WP_087497225.1, WP_087497350.1, WP_232459974.1
GO:0009150	BP	p	purine ribonucleotide metabolic process	1/585	44/2562	0.00020677113161977898	9	1	0.013212675310503876	WP_087497350.1
GO:0046390	BP	p	ribose phosphate biosynthetic process	1/585	43/2562	0.000327329011108091	6	1	0.01845557983218266	WP_087494687.1
GO:0006974	BP	p	DNA damage response	5/585	74/2562	0.00035130385181929806	4	5	0.018748830091300753	WP_087494608.1, WP_087494702.1, WP_087496979.1, WP_087497084.1, WP_232459855.1
GO:0006259	BP	p	DNA metabolic process	17/585	148/2562	0.00038594725138010324	6	17	0.019821510810810853	WP_087493866.1, WP_087494095.1, WP_087494209.1, WP_087494257.1, WP_087494258.1, WP_087494608.1, WP_087494702.1, WP_087494848.1, WP_087495803.1, WP_087496278.1, WP_087496760.1, WP_087496979.1, WP_087497084.1, WP_087497161.1, WP_087497180.1, WP_157672992.1, WP_232459855.1
GO:0044085	BP	p	cellular component biogenesis	7/585	88/2562	0.0003929146639597352	3	7	0.019821510810810853	WP_087494203.1, WP_087494657.1, WP_087494754.1, WP_087495282.1, WP_087495699.1, WP_087496187.1, WP_232460035.1
GO:0009161	BP	p	ribonucleoside monophosphate metabolic process	0/585	31/2562	0.00040836253554503617	8	0	0.02007258924717524	
GO:0051301	BP	p	cell division	1/585	41/2562	0.0005087086635631192	2	1	0.023785231903670722	WP_087496278.1
GO:0009156	BP	p	ribonucleoside monophosphate biosynthetic process	0/585	30/2562	0.0006509693341551419	9	0	0.029021121245939696	
GO:0006281	BP	p	DNA repair	5/585	70/2562	0.0007487638449078643	7	5	0.03262227933382673	WP_087494608.1, WP_087494702.1, WP_087496979.1, WP_087497084.1, WP_232459855.1
GO:0045229	BP	p	external encapsulating structure organization	1/585	40/2562	0.0008489435641480271	4	1	0.03616499583270596	WP_087495699.1
GO:0006996	BP	p	organelle organization	4/585	62/2562	0.0010472489710273351	4	4	0.04271438888211492	WP_087494657.1, WP_087495552.1, WP_087497084.1, WP_157673027.1
GO:0009152	BP	p	purine ribonucleotide biosynthetic process	0/585	29/2562	0.0011271938919270746	10	0	0.04501730605883754	
GO:0009123	BP	p	nucleoside monophosphate metabolic process	1/585	37/2562	0.0012317899567181037	7	1	0.048190639735277645	WP_087497161.1
GO:0030288	CC	e	outer membrane-bounded periplasmic space	16/585	33/2562	0.0011865995089332339	3	16	0.0349110466709627	WP_087494328.1, WP_087494500.1, WP_087494505.1, WP_087494727.1, WP_087494777.1, WP_087494784.1, WP_087495733.1, WP_087495950.1, WP_087496460.1, WP_087496861.1, WP_087497320.1, WP_157673170.1, WP_198301841.1, WP_198301877.1, WP_232460010.1, WP_232460035.1
GO:0043228	CC	p	membraneless organelle	1/585	77/2562	5.249170530309419e-08	3	1	9.291031838647671e-06	WP_087495685.1
GO:1990904	CC	p	ribonucleoprotein complex	0/585	55/2562	7.926567343045044e-07	2	0	7.015012098594865e-05	
GO:0043232	CC	p	intracellular membraneless organelle	1/585	53/2562	2.1641638610735377e-05	4	1	0.0012768566780333873	WP_087495685.1
GO:0043226	CC	p	organelle	5/585	84/2562	5.09882664659541e-05	2	5	0.0021074586351041294	WP_087495685.1, WP_087496237.1, WP_087496238.1, WP_198301896.1, WP_232459866.1
GO:0044391	CC	p	ribosomal subunit	0/585	39/2562	5.953272980520139e-05	3	0	0.0021074586351041294	
GO:0005840	CC	p	ribosome	0/585	27/2562	0.0017751379663201376	5	0	0.0349110466709627	
GO:0042995	CC	p	cell projection	0/585	27/2562	0.0017751379663201376	2	0	0.0349110466709627	
GO:0022626	CC	p	cytosolic ribosome	0/585	27/2562	0.0017751379663201376	6	0	0.0349110466709627	
GO:0009288	CC	p	bacterial-type flagellum	0/585	24/2562	0.0027271324160990295	4	0	0.04827024376495282	
GO:0003723	MF	p	RNA binding	0/585	70/2562	1.6915281943259774e-08	4	0	2.762265541334321e-05	
GO:0019843	MF	p	rRNA binding	0/585	43/2562	2.3345655250638973e-05	5	0	0.01906172751214672	
GO:0140640	MF	p	catalytic activity, acting on a nucleic acid	24/585	201/2562	7.189147569286129e-05	2	24	0.0391329266021475	WP_087494095.1, WP_087494203.1, WP_087494258.1, WP_087494560.1, WP_087494657.1, WP_087494702.1, WP_087495282.1, WP_087495519.1, WP_087495615.1, WP_087495737.1, WP_087495803.1, WP_087496014.1, WP_087496177.1, WP_087496182.1, WP_087496187.1, WP_087496278.1, WP_087496346.1, WP_087496912.1, WP_087496979.1, WP_087497026.1, WP_087497084.1, WP_087497180.1, WP_232459855.1, WP_232459983.1
